"","X","date","age_group","n.first_dose","n.second_dose","first_dose","second_dose","Poblacion","n.first_dose_perc","n.second_dose_perc","first_dose_perc","second_dose_perc","Country"
"298",298,"2021-02-23","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"299",299,"2021-02-23","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"300",300,"2021-02-23","Total",0,11244,0,1208305,41965591,0,0.000267933793664433,0,0.0287927554743599,"Spain"
"301",301,"2021-02-24","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"302",302,"2021-02-24","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"303",303,"2021-02-24","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"304",304,"2021-02-24","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"305",305,"2021-02-24","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"306",306,"2021-02-24","Total",0,12878,0,1221183,41965591,0,0.000306870454892438,0,0.0290996259292524,"Spain"
"307",307,"2021-02-25","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"308",308,"2021-02-25","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"309",309,"2021-02-25","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"310",310,"2021-02-25","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"311",311,"2021-02-25","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"312",312,"2021-02-25","Total",0,10599,0,1231782,41965591,0,0.000252564058969168,0,0.0293521899882215,"Spain"
"313",313,"2021-02-26","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"314",314,"2021-02-26","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"315",315,"2021-02-26","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"316",316,"2021-02-26","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"317",317,"2021-02-26","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"318",318,"2021-02-26","Total",0,12001,0,1243783,41965591,0,0.000285972381516085,0,0.0296381623697376,"Spain"
"319",319,"2021-02-27","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"320",320,"2021-02-27","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"321",321,"2021-02-27","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"322",322,"2021-02-27","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"323",323,"2021-02-27","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"324",324,"2021-02-27","Total",0,0,0,1243783,41965591,0,0,0,0.0296381623697376,"Spain"
"325",325,"2021-02-28","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"326",326,"2021-02-28","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"327",327,"2021-02-28","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"328",328,"2021-02-28","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"329",329,"2021-02-28","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"330",330,"2021-02-28","Total",0,0,0,1243783,41965591,0,0,0,0.0296381623697376,"Spain"
"331",331,"2021-03-01","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"332",332,"2021-03-01","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"333",333,"2021-03-01","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"334",334,"2021-03-01","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"335",335,"2021-03-01","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"336",336,"2021-03-01","Total",0,18065,0,1261848,41965591,0,0.000430471716697615,0,0.0300686340864352,"Spain"
"337",337,"2021-03-02","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"338",338,"2021-03-02","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"339",339,"2021-03-02","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"340",340,"2021-03-02","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"341",341,"2021-03-02","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"342",342,"2021-03-02","Total",0,4852,0,1266700,41965591,0,0.000115618531382055,0,0.0301842526178173,"Spain"
"343",343,"2021-03-03","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"344",344,"2021-03-03","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"345",345,"2021-03-03","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"346",346,"2021-03-03","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"347",347,"2021-03-03","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"348",348,"2021-03-03","Total",0,0,2772318,1287002,41965591,0,0,0.0660616932572211,0.0306680299105045,"Spain"
"349",349,"2021-03-04","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"350",350,"2021-03-04","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"351",351,"2021-03-04","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"352",352,"2021-03-04","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"353",353,"2021-03-04","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"354",354,"2021-03-04","Total",147861,21911,2920179,1308913,41965591,0.00352338657639779,0.000522118227764265,0.0695850798336189,0.0311901481382688,"Spain"
"355",355,"2021-03-05","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"356",356,"2021-03-05","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"357",357,"2021-03-05","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"358",358,"2021-03-05","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"359",359,"2021-03-05","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"360",360,"2021-03-05","Total",208913,33572,3129092,1342485,41965591,0.00497819749518123,0.000799988733627033,0.0745632773288002,0.0319901368718958,"Spain"
"361",361,"2021-03-06","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"362",362,"2021-03-06","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"363",363,"2021-03-06","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"364",364,"2021-03-06","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"365",365,"2021-03-06","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"366",366,"2021-03-06","Total",0,0,3129092,1342485,41965591,0,0,0.0745632773288002,0.0319901368718958,"Spain"
"367",367,"2021-03-07","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"368",368,"2021-03-07","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"369",369,"2021-03-07","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"370",370,"2021-03-07","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"371",371,"2021-03-07","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"372",372,"2021-03-07","Total",0,0,3129092,1342485,41965591,0,0,0.0745632773288002,0.0319901368718958,"Spain"
"373",373,"2021-03-08","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"374",374,"2021-03-08","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"375",375,"2021-03-08","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"376",376,"2021-03-08","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"377",377,"2021-03-08","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"378",378,"2021-03-08","Total",199611,41003,3328703,1383488,41965591,0.00475653970892487,0.000977062374744109,0.079319817037725,0.0329671992466399,"Spain"
"379",379,"2021-03-09","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"380",380,"2021-03-09","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"381",381,"2021-03-09","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"382",382,"2021-03-09","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"383",383,"2021-03-09","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"384",384,"2021-03-09","Total",107709,28748,3436412,1412236,41965591,0.00256660271983302,0.000685037415534074,0.081886419757558,0.033652236662174,"Spain"
"385",385,"2021-03-10","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"386",386,"2021-03-10","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"387",387,"2021-03-10","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"388",388,"2021-03-10","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"389",389,"2021-03-10","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"390",390,"2021-03-10","Total",105255,35602,3541667,1447838,41965591,0.00250812624085289,0.000848361697086549,0.0843945459984109,0.0345005983592606,"Spain"
"391",391,"2021-03-11","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"392",392,"2021-03-11","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"393",393,"2021-03-11","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"394",394,"2021-03-11","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"395",395,"2021-03-11","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"396",396,"2021-03-11","Total",127181,55420,3668848,1503258,41965591,0.00303060190430775,0.00132060573149083,0.0874251479027187,0.0358212040907514,"Spain"
"397",397,"2021-03-12","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"398",398,"2021-03-12","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"399",399,"2021-03-12","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"400",400,"2021-03-12","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"401",401,"2021-03-12","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"402",402,"2021-03-12","Total",100675,79986,3769523,1583244,41965591,0.00239898920999349,0.00190599007648909,0.0898241371127122,0.0377271941672405,"Spain"
"403",403,"2021-03-13","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"404",404,"2021-03-13","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"405",405,"2021-03-13","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"406",406,"2021-03-13","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"407",407,"2021-03-13","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"408",408,"2021-03-13","Total",0,0,3769523,1583244,41965591,0,0,0.0898241371127122,0.0377271941672405,"Spain"
"409",409,"2021-03-14","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"410",410,"2021-03-14","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"411",411,"2021-03-14","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"412",412,"2021-03-14","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"413",413,"2021-03-14","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"414",414,"2021-03-14","Total",0,0,3769523,1583244,41965591,0,0,0.0898241371127122,0.0377271941672405,"Spain"
"415",415,"2021-03-15","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"416",416,"2021-03-15","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"417",417,"2021-03-15","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"418",418,"2021-03-15","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"419",419,"2021-03-15","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"420",420,"2021-03-15","Total",181698,110430,3951221,1693674,41965591,0.00432969000722521,0.0026314415541056,0.0941538271199374,0.0403586357213461,"Spain"
"421",421,"2021-03-16","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"422",422,"2021-03-16","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"423",423,"2021-03-16","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"424",424,"2021-03-16","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"425",425,"2021-03-16","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"426",426,"2021-03-16","Total",62460,34863,4013681,1728537,41965591,0.00148836221560659,0.000830752032063602,0.095642189335544,0.0411893877534097,"Spain"
"427",427,"2021-03-17","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"428",428,"2021-03-17","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"429",429,"2021-03-17","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"430",430,"2021-03-17","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"431",431,"2021-03-17","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"432",432,"2021-03-17","Total",38789,76078,4052470,1804615,41965591,0.000924304866813385,0.00181286616456801,0.0965664942023574,0.0430022539179777,"Spain"
"433",433,"2021-03-18","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"434",434,"2021-03-18","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"435",435,"2021-03-18","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"436",436,"2021-03-18","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"437",437,"2021-03-18","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"438",438,"2021-03-18","Total",54080,82198,4106550,1886813,41965591,0.00128867480979834,0.00195869992632774,0.0978551690121557,0.0449609538443054,"Spain"
"439",439,"2021-03-19","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"440",440,"2021-03-19","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"441",441,"2021-03-19","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"442",442,"2021-03-19","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"443",443,"2021-03-19","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"444",444,"2021-03-19","Total",0,0,4106550,1886813,41965591,0,0,0.0978551690121557,0.0449609538443054,"Spain"
"445",445,"2021-03-20","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"446",446,"2021-03-20","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"447",447,"2021-03-20","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"448",448,"2021-03-20","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"449",449,"2021-03-20","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"450",450,"2021-03-20","Total",0,0,4106550,1886813,41965591,0,0,0.0978551690121557,0.0449609538443054,"Spain"
"451",451,"2021-03-21","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"452",452,"2021-03-21","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"453",453,"2021-03-21","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"454",454,"2021-03-21","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"455",455,"2021-03-21","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"456",456,"2021-03-21","Total",0,0,4106550,1886813,41965591,0,0,0.0978551690121557,0.0449609538443054,"Spain"
"457",457,"2021-03-22","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"458",458,"2021-03-22","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"459",459,"2021-03-22","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"460",460,"2021-03-22","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"461",461,"2021-03-22","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"462",462,"2021-03-22","Total",104490,224055,4211040,2110868,41965591,0.00248989702063293,0.00533901691030635,0.100345066032789,0.0502999707546118,"Spain"
"463",463,"2021-03-23","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"464",464,"2021-03-23","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"465",465,"2021-03-23","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"466",466,"2021-03-23","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"467",467,"2021-03-23","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"468",468,"2021-03-23","Total",41558,45730,4252598,2156598,41965591,0.000990287495295848,0.00108970227537127,0.101335353528084,0.0513896730299831,"Spain"
"469",469,"2021-03-24","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"470",470,"2021-03-24","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"471",471,"2021-03-24","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"472",472,"2021-03-24","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"473",473,"2021-03-24","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"474",474,"2021-03-24","Total",91262,119635,4343860,2276233,41965591,0.00217468639962678,0.00285078792289616,0.103510039927711,0.0542404609528792,"Spain"
"475",475,"2021-03-25","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"476",476,"2021-03-25","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"477",477,"2021-03-25","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"478",478,"2021-03-25","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"479",479,"2021-03-25","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"480",480,"2021-03-25","Total",103674,115969,4447534,2392202,41965591,0.00247045251906496,0.00276343064011657,0.105980492446776,0.0570038915929958,"Spain"
"481",481,"2021-03-26","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"482",482,"2021-03-26","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"483",483,"2021-03-26","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"484",484,"2021-03-26","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"485",485,"2021-03-26","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"486",486,"2021-03-26","Total",113995,113640,4561529,2505842,41965591,0.00271639210323524,0.00270793279189134,0.108696884550011,0.0597118243848871,"Spain"
"487",487,"2021-03-27","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"488",488,"2021-03-27","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"489",489,"2021-03-27","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"490",490,"2021-03-27","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"491",491,"2021-03-27","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"492",492,"2021-03-27","Total",0,0,4561529,2505842,41965591,0,0,0.108696884550011,0.0597118243848871,"Spain"
"493",493,"2021-03-28","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"494",494,"2021-03-28","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"495",495,"2021-03-28","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"496",496,"2021-03-28","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"497",497,"2021-03-28","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"498",498,"2021-03-28","Total",0,0,4561529,2505842,41965591,0,0,0.108696884550011,0.0597118243848871,"Spain"
"499",499,"2021-03-29","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"500",500,"2021-03-29","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"501",501,"2021-03-29","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"502",502,"2021-03-29","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"503",503,"2021-03-29","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"504",504,"2021-03-29","Total",405701,98367,4967230,2604209,41965591,0.00966746780713752,0.00234399177173509,0.118364352357149,0.0620558161566222,"Spain"
"505",505,"2021-03-30","50-59",0,0,0,0,7035203,0,0,0,0,"Spain"
"506",506,"2021-03-30","60-69",0,0,0,0,5350604,0,0,0,0,"Spain"
"507",507,"2021-03-30","70-79",0,0,0,0,3984504,0,0,0,0,"Spain"
"508",508,"2021-03-30","Mas de 80",0,0,0,0,2851054,0,0,0,0,"Spain"
"509",509,"2021-03-30","Menos de 49",0,0,0,0,22744226,0,0,0,0,"Spain"
"510",510,"2021-03-30","Total",125305,39867,5092535,2644076,41965591,0.00298589861393826,0.000949992578443611,0.121350250971087,0.0630058087350658,"Spain"
"511",511,"2021-03-31","50-59",0,0,787404,407083,7035203,0,0,0.111923422820919,0.0578637176496542,"Spain"
"512",512,"2021-03-31","60-69",0,0,490245,256588,5350604,0,0,0.0916242353199751,0.0479549598512616,"Spain"
"513",513,"2021-03-31","70-79",0,0,152094,104798,3984504,0,0,0.0381713759102764,0.0263013915910236,"Spain"
"514",514,"2021-03-31","Mas de 80",0,0,2007727,1140442,2851054,0,0,0.704205181662641,0.40000715524855,"Spain"
"515",515,"2021-03-31","Menos de 49",0,0,1876606,812173,22744226,0,0,0.0825091168193633,0.0357089751042748,"Spain"
"516",516,"2021-03-31","Total",221541,77008,5314076,2721084,41965591,0.00527911068856388,0.00183502717738444,0.126629361659651,0.0648408359124503,"Spain"
"517",517,"2021-04-01","50-59",15871,1805,803275,408888,7035203,0.00225594058906331,0.000256566868077581,0.114179363409983,0.0581202845177318,"Spain"
"518",518,"2021-04-01","60-69",54268,2141,544513,258729,5350604,0.0101424063526286,0.000400141741007183,0.101766641672604,0.0483551015922688,"Spain"
"519",519,"2021-04-01","70-79",13107,3984,165201,108782,3984504,0.00328949349781052,0.000999873509977654,0.0414608694080869,0.0273012651010013,"Spain"
"520",520,"2021-04-01","Mas de 80",119150,64999,2126877,1205441,2851054,0.0417915619977735,0.0227982353192889,0.745996743660415,0.422805390567839,"Spain"
"521",521,"2021-04-01","Menos de 49",28668,3002,1905274,815175,22744226,0.00126045177356222,0.000131989543192193,0.0837695685929255,0.035840964647467,"Spain"
"522",522,"2021-04-01","Total",231064,75931,5545140,2797015,41965591,0.0055060346939949,0.00180936329480026,0.132135396353646,0.0666501992072505,"Spain"
"523",523,"2021-04-02","50-59",0,0,803275,408888,7035203,0,0,0.114179363409983,0.0581202845177318,"Spain"
"524",524,"2021-04-02","60-69",0,0,544513,258729,5350604,0,0,0.101766641672604,0.0483551015922688,"Spain"
"525",525,"2021-04-02","70-79",0,0,165201,108782,3984504,0,0,0.0414608694080869,0.0273012651010013,"Spain"
"526",526,"2021-04-02","Mas de 80",0,0,2126877,1205441,2851054,0,0,0.745996743660415,0.422805390567839,"Spain"
"527",527,"2021-04-02","Menos de 49",0,0,1905274,815175,22744226,0,0,0.0837695685929255,0.035840964647467,"Spain"
"528",528,"2021-04-02","Total",0,0,5545140,2797015,41965591,0,0,0.132135396353646,0.0666501992072505,"Spain"
"529",529,"2021-04-03","50-59",12965,754,816240,409642,7035203,0.00184287503857387,0.000107175301124928,0.116022238448556,0.0582274598188567,"Spain"
"530",530,"2021-04-03","60-69",57198,744,601711,259473,5350604,0.0106900080813306,0.000139049722236966,0.112456649753934,0.0484941513145058,"Spain"
"531",531,"2021-04-03","70-79",6347,951,171548,109733,3984504,0.00159292097586048,0.000238674625499184,0.0430537903839474,0.0275399397265005,"Spain"
"532",532,"2021-04-03","Mas de 80",61197,40547,2188074,1245988,2851054,0.0214646934081221,0.0142217579884492,0.767461437068537,0.437027148556288,"Spain"
"533",533,"2021-04-03","Menos de 49",24603,1137,1929877,816312,22744226,0.00108172509365674,4.99907097300211e-05,0.0848512936865823,0.035890955357197,"Spain"
"534",534,"2021-04-03","Total",162310,44133,5707450,2841148,41965591,0.00386769246261777,0.00105164728884671,0.136003088816264,0.0677018464960972,"Spain"
"535",535,"2021-04-04","50-59",0,0,816240,409642,7035203,0,0,0.116022238448556,0.0582274598188567,"Spain"
"536",536,"2021-04-04","60-69",0,0,601711,259473,5350604,0,0,0.112456649753934,0.0484941513145058,"Spain"
"537",537,"2021-04-04","70-79",0,0,171548,109733,3984504,0,0,0.0430537903839474,0.0275399397265005,"Spain"
"538",538,"2021-04-04","Mas de 80",0,0,2188074,1245988,2851054,0,0,0.767461437068537,0.437027148556288,"Spain"
"539",539,"2021-04-04","Menos de 49",0,0,1929877,816312,22744226,0,0,0.0848512936865823,0.035890955357197,"Spain"
"540",540,"2021-04-04","Total",0,0,5707450,2841148,41965591,0,0,0.136003088816264,0.0677018464960972,"Spain"
"541",541,"2021-04-05","50-59",6255,732,822495,410374,7035203,0.000889100143947517,0.000104048170322875,0.116911338592504,0.0583315079891796,"Spain"
"542",542,"2021-04-05","60-69",84590,1186,686301,260659,5350604,0.0158094301129368,0.000221657218512153,0.128266079866871,0.048715808533018,"Spain"
"543",543,"2021-04-05","70-79",26698,1343,198246,111076,3984504,0.00670045757263639,0.000337055753990961,0.0497542479565838,0.0278769954804914,"Spain"
"544",544,"2021-04-05","Mas de 80",53542,7474,2241616,1253462,2851054,0.0187797214644128,0.00262148665020024,0.78624115853295,0.439648635206489,"Spain"
"545",545,"2021-04-05","Menos de 49",12353,923,1942230,817235,22744226,0.000543126857779201,4.05817283032626e-05,0.0853944205443615,0.0359315370855003,"Spain"
"546",546,"2021-04-05","Total",183438,11658,5890888,2852806,41965591,0.00437115254733336,0.00027779901872465,0.140374241363597,0.0679796455148219,"Spain"
"547",547,"2021-04-06","50-59",11323,1951,833818,412325,7035203,0.00160947736689332,0.000277319645218482,0.118520815959397,0.058608827634398,"Spain"
"548",548,"2021-04-06","60-69",149929,1870,836230,262529,5350604,0.0280209486629921,0.000349493253471944,0.156287028529863,0.0490653017864899,"Spain"
"549",549,"2021-04-06","70-79",18323,1141,216569,112217,3984504,0.0045985648401909,0.000286359356145708,0.0543528127967747,0.0281633548366371,"Spain"
"550",550,"2021-04-06","Mas de 80",34643,41062,2276259,1294524,2851054,0.0121509448786309,0.0144023929395936,0.79839210341158,0.454051028146082,"Spain"
"551",551,"2021-04-06","Menos de 49",13604,3461,1955834,820696,22744226,0.000598129828643103,0.000152170489336502,0.0859925503730046,0.0360837075748368,"Spain"
"552",552,"2021-04-06","Total",227822,49485,6118710,2902291,41965591,0.00542878092673591,0.00117918034324835,0.145803022290333,0.0691588258580702,"Spain"
"553",553,"2021-04-07","50-59",9119,1234,842937,413559,7035203,0.00129619571745122,0.000175403609533371,0.119817011676849,0.0587842312439314,"Spain"
"554",554,"2021-04-07","60-69",142371,1232,978601,263761,5350604,0.026608397855644,0.000230254378757987,0.182895426385507,0.0492955561652479,"Spain"
"555",555,"2021-04-07","70-79",52225,1086,268794,113303,3984504,0.0131070266211303,0.000272555881484872,0.067459839417905,0.028435910718122,"Spain"
"556",556,"2021-04-07","Mas de 80",80864,33429,2357123,1327953,2851054,0.0283628440569698,0.0117251374403992,0.82675494746855,0.465776165586481,"Spain"
"557",557,"2021-04-07","Menos de 49",12727,2559,1968561,823255,22744226,0.000559570591674564,0.000112512072294744,0.0865521209646791,0.0361962196471315,"Spain"
"558",558,"2021-04-07","Total",297306,39540,6416016,2941831,41965591,0.00708451836172163,0.000942200480388802,0.152887540652055,0.070101026338459,"Spain"
"559",559,"2021-04-08","50-59",11852,2673,854789,416232,7035203,0.00168467064845179,0.000379946392449514,0.1215016823253,0.0591641776363809,"Spain"
"560",560,"2021-04-08","60-69",133857,2622,1112458,266383,5350604,0.0250171756310129,0.000490038134012534,0.20791260201652,0.0497855942992604,"Spain"
"561",561,"2021-04-08","70-79",91655,2575,360449,115878,3984504,0.0230028630916169,0.000646253586393689,0.0904627025095219,0.0290821643045157,"Spain"
"562",562,"2021-04-08","Mas de 80",118930,65920,2476053,1393873,2851054,0.0417143975526244,0.0231212737464811,0.868469345021175,0.488897439332962,"Spain"
