Country,date,n.first_dose,n.second_dose,first_dose,second_dose,n.first_dose_perc,n.second_dose_perc,first_dose_perc,second_dose_perc,age_group,Poblacion
Italy,2021-06-21,4891,59165,5106086,2762959,0.000821513405398977,0.00993760798005121,0.857640175448792,0.464078482328308,70-79,5953646
Italy,2021-06-22,4894,57098,5110980,2820057,0.000822017298307625,0.00959042576599281,0.8584621927471,0.473668908094301,70-79,5953646
Italy,2021-06-23,4737,58712,5115717,2878769,0.000795646902755051,0.00986152015084538,0.859257839649855,0.483530428245146,70-79,5953646
Italy,2021-06-24,4504,55642,5120221,2934411,0.000756511220183397,0.00934586974099569,0.860014350870038,0.492876297986142,70-79,5953646
Italy,2021-06-25,4258,67917,5124479,3002328,0.000715192001674268,0.0114076315588801,0.860729542871713,0.504283929545022,70-79,5953646
Italy,2021-06-26,3588,58793,5128067,3061121,0.000602655918742901,0.00987512525937887,0.861332198790455,0.5141590548044,70-79,5953646
Italy,2021-06-27,2368,46786,5130435,3107907,0.000397739469226084,0.00785837787466705,0.861729938259682,0.522017432679068,70-79,5953646
Italy,2021-06-28,3557,69546,5133992,3177453,0.00059744902535354,0.0116812454082759,0.862327387285035,0.533698678087344,70-79,5953646
Italy,2021-06-29,3707,93351,5137699,3270804,0.000622643670785935,0.015679635638397,0.862950030955821,0.549378313725741,70-79,5953646
Italy,2021-06-30,3758,101109,5141457,3371913,0.00063120985023295,0.0169827027001605,0.863581240806054,0.566361016425901,70-79,5953646
Italy,2021-07-01,3875,80837,5145332,3452750,0.000650861673670218,0.0135777303521237,0.864232102479724,0.579938746778025,70-79,5953646
Italy,2021-07-02,3437,81614,5148769,3534364,0.000577293309007623,0.0137082386154635,0.864809395788732,0.593646985393488,70-79,5953646
Italy,2021-07-03,2690,72906,5151459,3607270,0.000451823974754293,0.0122456054659615,0.865261219763486,0.60589259085945,70-79,5953646
Italy,2021-07-04,1766,54103,5153225,3661373,0.000296624958890737,0.00908737267885931,0.865557844722377,0.614979963538309,70-79,5953646
Italy,2021-07-05,3002,75213,5156227,3736586,0.000504228837253676,0.0126330991127118,0.86606207355963,0.627613062651021,70-79,5953646
Italy,2021-07-06,3007,72933,5159234,3809519,0.000505068658768089,0.0122501405021394,0.866567142218399,0.63986320315316,70-79,5953646
Italy,2021-07-07,2599,81334,5161833,3890853,0.000436539223191973,0.0136612086106564,0.867003681441591,0.653524411763817,70-79,5953646
Italy,2021-07-08,2475,74900,5164308,3965753,0.000415711649634526,0.0125805262859095,0.867419393091225,0.666104938049726,70-79,5953646
Italy,2021-07-09,2434,78697,5166742,4044450,0.000408825113216338,0.0132182867439549,0.867828218204441,0.679323224793681,70-79,5953646
Italy,2021-07-10,1960,68310,5168702,4112760,0.000329210033649968,0.0114736415299129,0.868157428238091,0.690796866323594,70-79,5953646
Italy,2021-07-11,1233,38335,5169935,4151095,0.000207099985454291,0.00643891155100589,0.868364528223546,0.6972357778746,70-79,5953646
Italy,2021-07-12,2077,60784,5172012,4211879,0.000348861857087237,0.0102095421864182,0.868713390080633,0.707445320061018,70-79,5953646
Italy,2021-07-13,2348,50944,5174360,4262823,0.000394380183168432,0.00855677344605306,0.869107770263801,0.716002093507071,70-79,5953646
Italy,2021-07-14,2619,54026,5176979,4316849,0.000439898509249626,0.00907443942753734,0.869547668773051,0.725076532934608,70-79,5953646
Italy,2021-07-15,2757,54677,5179736,4371526,0.00046307758304743,0.00918378418871394,0.870010746356098,0.734260317123322,70-79,5953646
Italy,2021-07-16,2521,46509,5182257,4418035,0.000423438007567128,0.00781185176276856,0.870434184363666,0.742072168886091,70-79,5953646
Italy,2021-07-17,1789,38224,5184046,4456259,0.000300488137857038,0.00642026751338591,0.870734672501523,0.748492436399477,70-79,5953646
Italy,2021-07-18,1201,27666,5185247,4483925,0.000201725127762047,0.00464690040355103,0.870936397629285,0.753139336803028,70-79,5953646
Italy,2021-07-19,2322,40596,5187569,4524521,0.000390013111293483,0.00681867883982353,0.871326410740578,0.759958015642851,70-79,5953646
Italy,2021-07-20,2919,44250,5190488,4568771,0.000490287800114417,0.00743242040255669,0.871816698540693,0.767390436045408,70-79,5953646
Italy,2021-07-21,3240,45590,5193728,4614361,0.000544204341339744,0.00765749256841942,0.872360902882032,0.775047928613828,70-79,5953646
Italy,2021-07-22,3555,51704,5197283,4666065,0.000597113096747774,0.00868442631624386,0.87295801597878,0.783732354930071,70-79,5953646
Italy,2021-07-23,3794,45794,5201077,4711859,0.000637256565136725,0.00769175728620748,0.873595272543917,0.791424112216279,70-79,5953646
Italy,2021-07-24,2902,34547,5203979,4746406,0.000487432406965412,0.00580266277168646,0.874082704950882,0.797226774987965,70-79,5953646
Italy,2021-07-25,1412,21761,5205391,4768167,0.000237165595670283,0.00365507119502906,0.874319870546552,0.800881846182994,70-79,5953646
Italy,2021-07-26,3278,26350,5208669,4794517,0.000550586984849284,0.00442585938095748,0.874870457531402,0.805307705563952,70-79,5953646
Italy,2021-07-27,3495,21949,5212164,4816466,0.000587035238574816,0.003686648483971,0.875457492769977,0.808994354047923,70-79,5953646
Italy,2021-07-28,3705,22597,5215869,4839063,0.00062230774218017,0.00379548935223895,0.876079800512157,0.812789843400162,70-79,5953646
Italy,2021-07-29,3945,19976,5219814,4859039,0.000662619174872003,0.00335525491438356,0.876742419687029,0.816145098314545,70-79,5953646
Italy,2021-07-30,3713,14343,5223527,4873382,0.000623651456603231,0.00240911199624566,0.877366071143632,0.818554210310791,70-79,5953646
Italy,2021-07-31,2618,9247,5226145,4882629,0.000439730544946744,0.00155316590875574,0.877805801688579,0.820107376219547,70-79,5953646
Italy,2021-08-01,1427,5347,5227572,4887976,0.000239685060213523,0.00089810512751346,0.878045486748792,0.82100548134706,70-79,5953646
Italy,2021-08-02,2914,10807,5230486,4898783,0.000489447978600004,0.00181519022125266,0.878534934727392,0.822820671568313,70-79,5953646
Italy,2021-08-03,3055,9245,5233541,4908028,0.000513130945306456,0.00155282998014998,0.879048065672699,0.824373501548463,70-79,5953646
Italy,2021-08-04,3474,9625,5237015,4917653,0.000583507988214281,0.00161665641524538,0.879631573660913,0.825990157963708,70-79,5953646
Italy,2021-08-05,3490,9464,5240505,4927117,0.000586195417060403,0.00158961416248128,0.880217769077973,0.82757977212619,70-79,5953646
Italy,2021-08-06,3615,7933,5244120,4935050,0.000607190954920733,0.00133246081476796,0.880824960032894,0.828912232940958,70-79,5953646
Italy,2021-08-07,2603,4800,5246723,4939850,0.000437211080403504,0.000806228653836657,0.881262171113298,0.829718461594794,70-79,5953646
Italy,2021-08-08,1483,2540,5248206,4942390,0.000249091061174951,0.000426629329321898,0.881511262174473,0.830145090924116,70-79,5953646
Italy,2021-08-09,3532,6265,5251738,4948655,0.000593249917781474,0.00105229635755972,0.882104512092254,0.831197387281676,70-79,5953646
Italy,2021-08-10,3644,5256,5255382,4953911,0.000612061919704329,0.00088282037595114,0.882716574011958,0.832080207657627,70-79,5953646
Italy,2021-08-11,3335,5908,5258717,4959819,0.000560160950113594,0.000992333101430619,0.883276734962072,0.833072540759058,70-79,5953646
Italy,2021-08-12,3588,4757,5262305,4964576,0.000602655918742901,0.000799006188812704,0.883879390880815,0.83387154694787,70-79,5953646
Italy,2021-08-13,2818,3652,5265123,4968228,0.000473323405523271,0.00061340563412739,0.884352714286338,0.834484952581998,70-79,5953646
Italy,2021-08-14,1004,1487,5266127,4969715,0.000168636160094167,0.000249762918386481,0.884521350446432,0.834734715500384,70-79,5953646
Italy,2021-08-15,369,439,5266496,4970154,6.1978827763693e-05,7.37363289654776e-05,0.884583329274196,0.83480845182935,70-79,5953646
Italy,2021-08-16,2444,2762,5268940,4972916,0.000410504756245165,0.000463917404561843,0.884993834030441,0.835272369233911,70-79,5953646
Italy,2021-08-17,2737,2882,5271677,4975798,0.000459718296989777,0.00048407312090776,0.885453552327431,0.835756442354819,70-79,5953646
Italy,2021-08-18,3082,3626,5274759,4979424,0.000517665981484287,0.000609038562252442,0.885971218308915,0.836365480917072,70-79,5953646
Italy,2021-08-19,2953,3965,5277712,4983389,0.000495998586412427,0.000665978460929656,0.886467216895328,0.837031459378001,70-79,5953646
Italy,2021-08-20,2603,3246,5280315,4986635,0.000437211080403504,0.00054521212715704,0.886904427975731,0.837576671505158,70-79,5953646
Italy,2021-08-21,1555,1840,5281870,4988475,0.0002611844909825,0.000309054317304052,0.887165612466714,0.837885725822462,70-79,5953646
Italy,2021-08-22,781,983,5282651,4989458,0.000131180120551339,0.000165108909733632,0.887296792587265,0.838050834732196,70-79,5953646
Italy,2021-08-23,3057,3942,5285708,4993400,0.000513466873912221,0.000662115281963355,0.887810259461177,0.838712950014159,70-79,5953646
Italy,2021-08-24,2971,3481,5288679,4996881,0.000499021943864314,0.000584683738334459,0.888309281405042,0.839297633752494,70-79,5953646
Italy,2021-08-25,3016,3561,5291695,5000442,0.000506580337494033,0.00059812088256507,0.888815861742536,0.839895754635059,70-79,5953646
Italy,2021-08-26,3029,3493,5294724,5003935,0.000508763873431507,0.000586699309969051,0.889324625615967,0.840482453945028,70-79,5953646
Italy,2021-08-27,2691,3598,5297415,5007533,0.000451991939057176,0.000604335561771728,0.889776617555024,0.8410867895068,70-79,5953646
Italy,2021-08-28,1775,2494,5299190,5010027,0.000298136637616681,0.000418902971389297,0.890074754192641,0.841505692478189,70-79,5953646
Italy,2021-08-29,969,1237,5300159,5011264,0.000162757409493275,0.000207771842665822,0.890237511602134,0.841713464320855,70-79,5953646
Italy,2021-08-30,3342,3676,5303501,5014940,0.000561336700233773,0.000617436777396574,0.890798848302368,0.842330901098251,70-79,5953646
Italy,2021-08-31,3118,3725,5306619,5018665,0.000523712696388062,0.000625667028237823,0.891322560998756,0.842956568126489,70-79,5953646
Italy,2021-09-01,3026,3829,5309645,5022494,0.000508259980522859,0.000643135315737617,0.891830820979279,0.843599703442227,70-79,5953646
Italy,2021-09-02,3077,3534,5312722,5026028,0.000516826159969874,0.000593585846387239,0.892347647139249,0.844193289288614,70-79,5953646
Italy,2021-09-03,2925,3470,5315647,5029498,0.000491295585931713,0.00058283613100275,0.89283894272518,0.844776125419617,70-79,5953646
Italy,2021-09-04,1958,2005,5317605,5031503,0.000328874105044203,0.000336768427279687,0.893167816830225,0.845112893846896,70-79,5953646
Italy,2021-09-05,989,1069,5318594,5032572,0.000166116695550928,0.000179553839781539,0.893333933525776,0.845292447686678,70-79,5953646
Italy,2021-09-06,2571,2990,5321165,5035562,0.00043183622271126,0.000502213265619085,0.893765769748487,0.845794660952297,70-79,5953646
Italy,2021-09-07,2614,3101,5323779,5038663,0.000439058687735213,0.000520857303239057,0.894204828436222,0.846315518255536,70-79,5953646
Italy,2021-09-08,2653,3022,5326432,5041685,0.000445609295547636,0.000507588123311329,0.89465043773177,0.846823106378848,70-79,5953646
Italy,2021-09-09,2549,3277,5328981,5044962,0.000428141008047842,0.000550419020546401,0.895078578739818,0.847373525399394,70-79,5953646
Italy,2021-09-10,2478,3262,5331459,5048224,0.000416215542543174,0.000547899556003162,0.895494794282361,0.847921424955397,70-79,5953646
Italy,2021-09-11,1580,1982,5333039,5050206,0.000265383598554566,0.000332905248313386,0.895760177880915,0.84825433020371,70-79,5953646
Italy,2021-09-12,999,1158,5334038,5051364,0.000167796338579754,0.000194502662738094,0.895927974219495,0.848448832866449,70-79,5953646
Italy,2021-09-13,2255,3285,5336293,5054649,0.000378759503000346,0.000551762734969462,0.896306733722495,0.849000595601418,70-79,5953646
Italy,2021-09-14,2316,3299,5338609,5057948,0.000389005325476187,0.000554114235209819,0.896695739047972,0.849554709836628,70-79,5953646
Italy,2021-09-15,2452,3227,5341061,5061175,0.000411848470668226,0.000542020805402269,0.89710758751864,0.85009673064203,70-79,5953646
Italy,2021-09-16,2190,3298,5343251,5064473,0.000367841823312975,0.000553946270906937,0.897475429341953,0.850650676912937,70-79,5953646
Italy,2021-09-17,2038,2844,5345289,5067317,0.000342311249274814,0.000477690477398219,0.897817740591228,0.851128367390335,70-79,5953646
Italy,2021-09-18,1618,2011,5346907,5069328,0.000271766242064107,0.000337776213096983,0.898089506833292,0.851466143603432,70-79,5953646
Italy,2021-09-19,876,1058,5347783,5070386,0.00014713672932519,0.00017770623244983,0.898236643562617,0.851643849835882,70-79,5953646
Italy,2021-09-20,2210,3663,5349993,5074049,0.000371201109370628,0.000615253241459099,0.898607844671988,0.852259103077341,70-79,5953646
Italy,2021-09-21,2231,3506,5352224,5077555,0.000374728359731163,0.000588882845906525,0.898982573031719,0.852847985923248,70-79,5953646
Italy,2021-09-22,2440,3550,5354664,5081105,0.000409832899033634,0.000596273275233361,0.899392405930752,0.853444259198481,70-79,5953646
Italy,2021-09-23,2295,2984,5356959,5084089,0.000385478075115652,0.000501205479801789,0.899777884005868,0.853945464678283,70-79,5953646
Italy,2021-09-24,2175,3161,5359134,5087250,0.000365322358769735,0.000530935161412015,0.900143206364638,0.854476399839695,70-79,5953646
Italy,2021-09-25,1501,2020,5360635,5089270,0.000252114418626838,0.000339287891822927,0.900395320783265,0.854815687731518,70-79,5953646
Italy,2021-09-26,852,1017,5361487,5090287,0.000143105586056007,0.000170819696031642,0.900538426369321,0.854986507427549,70-79,5953646
Italy,2021-09-27,1943,2978,5363430,5093265,0.000326354640500964,0.000500197693984493,0.900864781009822,0.855486705121534,70-79,5953646
Italy,2021-09-28,1907,2809,5365337,5096074,0.000320307925597189,0.000471811726797327,0.901185088935419,0.855958516848331,70-79,5953646
Italy,2021-09-29,2062,3029,5367399,5099103,0.000346342392543997,0.000508763873431507,0.901531431327963,0.856467280721763,70-79,5953646
Italy,2021-09-30,1986,2967,5369385,5102070,0.000333577105524917,0.000498350086652784,0.901865008433488,0.856965630808416,70-79,5953646
Italy,2021-10-01,1498,2481,5370883,5104551,0.00025161052571819,0.000416719435451822,0.902116618959206,0.857382350243867,70-79,5953646
Italy,2021-10-02,992,1633,5371875,5106184,0.000166620588459576,0.000274285706607346,0.902283239547665,0.857656635950475,70-79,5953646
Italy,2021-10-03,493,837,5372368,5107021,8.280640132114e-05,0.000140586121512767,0.902366045948987,0.857797222071987,70-79,5953646
Italy,2021-10-04,1317,2299,5373685,5109320,0.000221208986896433,0.000386149932327182,0.902587254935883,0.858183372004315,70-79,5953646
Italy,2021-10-05,1413,2163,5375098,5111483,0.000237333559973166,0.000363306787135144,0.902824588495856,0.85854667879145,70-79,5953646
Italy,2021-10-06,1378,2236,5376476,5113719,0.000231454809372274,0.000375568181245576,0.903056043305228,0.858922246972695,70-79,5953646
Italy,2021-10-07,1431,2251,5377907,5115970,0.000240356917425053,0.000378087645788816,0.903296400222653,0.859300334618484,70-79,5953646
Italy,2021-10-08,1335,2244,5379242,5118214,0.00022423234434832,0.000376911895668637,0.903520632567002,0.859677246514153,70-79,5953646
Italy,2021-10-09,899,1463,5380141,5119677,0.000150999908291491,0.000245731775117298,0.903671632475293,0.85992297828927,70-79,5953646
Italy,2021-10-10,394,859,5380535,5120536,6.6177935335759e-05,0.000144281336176185,0.903737810410629,0.860067259625446,70-79,5953646
Italy,2021-10-11,1312,2271,5381847,5122807,0.00022036916538202,0.000381446931846469,0.903958179576011,0.860448706557293,70-79,5953646
Italy,2021-10-12,1516,2154,5383363,5124961,0.000254633883170078,0.0003617951084092,0.904212813459181,0.860810501665702,70-79,5953646
Italy,2021-10-13,1557,2391,5384920,5127352,0.000261520419588266,0.000401602648192385,0.904474333878769,0.861212104313894,70-79,5953646
Italy,2021-10-14,1645,2463,5386565,5129815,0.000276301278241938,0.000413696077999935,0.904750635157011,0.861625800391894,70-79,5953646
Italy,2021-10-15,1479,2255,5388044,5132070,0.00024841920396342,0.000378759503000346,0.904999054360975,0.862004559894895,70-79,5953646
Italy,2021-10-16,987,1434,5389031,5133504,0.000165780766945163,0.000240860810333701,0.90516483512792,0.862245420705228,70-79,5953646
Italy,2021-10-17,482,809,5389513,5134313,8.0958793989431e-05,0.000135883121032053,0.905245793921909,0.86238130382626,70-79,5953646
Italy,2021-10-18,1231,2023,5390744,5136336,0.000206764056848526,0.000339791784731575,0.905452557978758,0.862721095610992,70-79,5953646
Italy,2021-10-19,1213,1813,5391957,5138149,0.000203740699396639,0.000304519281126221,0.905656298678155,0.863025614892118,70-79,5953646
Italy,2021-10-20,1164,1929,5393121,5140078,0.000195510448555389,0.000324003140260607,0.90585180912671,0.863349618032379,70-79,5953646
Italy,2021-10-21,1145,1916,5394266,5141994,0.000192319126800619,0.000321819604323132,0.906044128253511,0.863671437636702,70-79,5953646
Italy,2021-10-22,1016,1777,5395282,5143771,0.000170651731728759,0.000298472566222446,0.906214779985239,0.863969910202924,70-79,5953646
Italy,2021-10-23,590,1091,5395872,5144862,9.90989387007558e-05,0.000183249054444957,0.90631387892394,0.864153159257369,70-79,5953646
Italy,2021-10-24,289,544,5396161,5145406,4.85416835330821e-05,9.13725807681545e-05,0.906362420607473,0.864244531838138,70-79,5953646
Italy,2021-10-25,809,1513,5396970,5146919,0.000135883121032053,0.00025412999026143,0.906498303728505,0.864498661828399,70-79,5953646
Italy,2021-10-26,937,1415,5397907,5148334,0.000157382551801031,0.000237669488578931,0.906655686280306,0.864736331316978,70-79,5953646
Italy,2021-10-27,908,1513,5398815,5149847,0.000152511587017434,0.00025412999026143,0.906808197867324,0.864990461307239,70-79,5953646
Italy,2021-10-28,885,1536,5399700,5151383,0.000148648408051134,0.00025799316922773,0.906956846275375,0.865248454476467,70-79,5953646
Italy,2021-10-29,762,1417,5400462,5152800,0.000127988798796569,0.000238005417184697,0.907084835074171,0.865486459893652,70-79,5953646
Italy,2021-10-30,508,865,5400970,5153665,8.53258658643796e-05,0.000145289121993481,0.907170160940036,0.865631749015645,70-79,5953646
Italy,2021-10-31,196,404,5401166,5154069,3.29210033649968e-05,6.78575783645853e-05,0.907203081943401,0.86569960659401,70-79,5953646
Italy,2021-11-01,167,383,5401333,5154452,2.80500385814004e-05,6.43303280040499e-05,0.907231131981982,0.865763936922014,70-79,5953646
Italy,2021-11-02,596,1394,5401929,5155846,0.000100106724518052,0.000234142238218396,0.9073312387065,0.865998079160232,70-79,5953646
Italy,2021-11-03,805,1449,5402734,5157295,0.000135211263820523,0.000243380274876941,0.907466449970321,0.866241459435109,70-79,5953646
Italy,2021-11-04,862,1485,5403596,5158780,0.000144785229084833,0.000249426989780716,0.907611235199406,0.86649088642489,70-79,5953646
Italy,2021-11-05,806,1477,5404402,5160257,0.000135379228123405,0.000248083275357655,0.907746614427529,0.866738969700248,70-79,5953646
Italy,2021-11-06,569,805,5404971,5161062,9.55716883402204e-05,0.000135211263820523,0.907842186115869,0.866874180964068,70-79,5953646
Italy,2021-11-07,227,360,5405198,5161422,3.81278967543586e-05,6.04671490377493e-05,0.907880314012623,0.866934648113106,70-79,5953646
Italy,2021-11-08,899,1249,5406097,5162671,0.000150999908291491,0.000209787414300414,0.908031313920915,0.867144435527406,70-79,5953646
Italy,2021-11-09,896,1263,5406993,5163934,0.000150496015382843,0.00021213891454077,0.908181809936298,0.867356574441947,70-79,5953646
Italy,2021-11-10,1043,1283,5408036,5165217,0.00017518676790659,0.000215498200598423,0.908356996704204,0.867572072642545,70-79,5953646
Italy,2021-11-11,1019,1370,5409055,5166587,0.000171155624637407,0.000230111094949213,0.908528152328842,0.867802183737495,70-79,5953646
Italy,2021-11-12,892,2157,5409947,5168744,0.000149824158171312,0.000362299001317848,0.908677976487013,0.868164482738813,70-79,5953646
Italy,2021-11-13,728,768,5410675,5169512,0.00012227801249856,0.000128996584613865,0.908800254499512,0.868293479323426,70-79,5953646
Italy,2021-11-14,247,325,5410922,5169837,4.14871828120113e-05,5.4588398436857e-05,0.908841741682324,0.868348067721863,70-79,5953646
Italy,2021-11-15,910,1099,5411832,5170936,0.0001528475156232,0.000184592768868018,0.908994589197947,0.868532660490731,70-79,5953646
Italy,2021-11-16,969,1070,5412801,5172006,0.000162757409493275,0.000179721804084422,0.90915734660744,0.868712382294816,70-79,5953646
Italy,2021-11-17,993,1080,5413794,5173086,0.000166788552762458,0.000181401447113248,0.909324135160203,0.868893783741929,70-79,5953646
Italy,2021-11-18,1194,1285,5414988,5174371,0.000200549377641869,0.000215834129204188,0.909524684537845,0.869109617871133,70-79,5953646
Italy,2021-11-19,1027,1067,5416015,5175438,0.000172499339060468,0.000179217911175774,0.909697183876905,0.869288835782309,70-79,5953646
Italy,2021-11-20,800,658,5416815,5176096,0.00013437144230611,0.000110520511296775,0.909831555319211,0.869399356293606,70-79,5953646
Italy,2021-11-21,316,290,5417131,5176386,5.30767197109133e-05,4.87096478359647e-05,0.909884632038922,0.869448065941442,70-79,5953646
Italy,2021-11-22,1143,794,5418274,5177180,0.000191983198194854,0.000133363656488814,0.910076615237117,0.86958142959793,70-79,5953646
Italy,2021-11-23,1151,970,5419425,5178150,0.000193326912617915,0.000162925373796158,0.910269942149735,0.869744354971727,70-79,5953646
Italy,2021-11-24,706,1586,5420131,5179736,0.000118582797835142,0.000266391384371862,0.91038852494757,0.870010746356098,70-79,5953646
Italy,2020-12-27,117,0,117,0,3.19835631821623e-05,0,3.19835631821623e-05,0,80-89,3658129
Italy,2020-12-28,2,0,119,0,5.46727575763457e-07,0,3.25302907579257e-05,0,80-89,3658129
Italy,2020-12-29,9,0,128,0,2.46027409093556e-06,0,3.49905648488613e-05,0,80-89,3658129
Italy,2020-12-30,160,0,288,0,4.37382060610766e-05,0,7.87287709099378e-05,0,80-89,3658129
Italy,2020-12-31,1041,0,1329,0,0.000284571703184879,0,0.000363300474094817,0,80-89,3658129
Italy,2021-01-01,285,0,1614,0,7.79086795462927e-05,0,0.00044120915364111,0,80-89,3658129
Italy,2021-01-02,809,0,2423,0,0.000221151304396318,0,0.000662360458037428,0,80-89,3658129
Italy,2021-01-03,598,0,3021,0,0.000163471545153274,0,0.000825832003190702,0,80-89,3658129
Italy,2021-01-04,1488,0,4509,0,0.000406765316368012,0,0.00123259731955871,0,80-89,3658129
Italy,2021-01-05,1844,0,6353,0,0.000504082824853908,0,0.00173668014441262,0,80-89,3658129
Italy,2021-01-06,1488,0,7841,0,0.000406765316368012,0,0.00214344546078063,0,80-89,3658129
Italy,2021-01-07,3182,0,11023,0,0.00086984357303966,0,0.00301328903382029,0,80-89,3658129
Italy,2021-01-08,3111,0,14134,0,0.000850434744100058,0,0.00386372377792035,0,80-89,3658129
Italy,2021-01-09,2956,0,17090,0,0.00080806335697839,0,0.00467178713489874,0,80-89,3658129
Italy,2021-01-10,1761,0,18851,0,0.000481393630459724,0,0.00515318076535847,0,80-89,3658129
Italy,2021-01-11,3848,0,22699,0,0.00105190385576889,0,0.00620508462112736,0,80-89,3658129
Italy,2021-01-12,4394,0,27093,0,0.00120116048395232,0,0.00740624510507967,0,80-89,3658129
Italy,2021-01-13,5818,0,32911,0,0.0015904305178959,0,0.00899667562297557,0,80-89,3658129
Italy,2021-01-14,6896,0,39807,0,0.0018851166812324,0,0.010881792304208,0,80-89,3658129
Italy,2021-01-15,7328,0,47135,0,0.00200320983759731,0,0.0128850021418053,0,80-89,3658129
Italy,2021-01-16,5811,0,52946,0,0.00158851697138072,0,0.014473519113186,0,80-89,3658129
Italy,2021-01-17,4111,13,57057,13,0.00112379853198179,3.55372924246247e-06,0.0155973176451678,3.55372924246247e-06,80-89,3658129
Italy,2021-01-18,4641,77,61698,90,0.0012686813395591,2.10490116668931e-05,0.0168659989847269,2.46027409093556e-05,80-89,3658129
Italy,2021-01-19,4095,7,65793,97,0.00111942471137568,1.9135465151721e-06,0.0179854236961026,2.65162874245277e-05,80-89,3658129
Italy,2021-01-20,3539,120,69332,217,0.000967434445313438,3.28036545458074e-05,0.018952858141416,5.93199419703351e-05,80-89,3658129
Italy,2021-01-21,2330,516,71662,733,0.000636937625764428,0.000141055714546972,0.0195897957671804,0.000200375656517307,80-89,3658129
Italy,2021-01-22,1716,671,73378,1404,0.000469092260005046,0.00018342710166864,0.0200588880271855,0.000383802758185947,80-89,3658129
Italy,2021-01-23,720,706,74098,2110,0.000196821927274845,0.0001929948342445,0.0202557099544603,0.000576797592430447,80-89,3658129
Italy,2021-01-24,414,444,74512,2554,0.000113172608183036,0.000121373521819488,0.0203688825626434,0.000698171114249935,80-89,3658129
Italy,2021-01-25,712,1245,75224,3799,0.000194635016971791,0.000340337915912752,0.0205635175796152,0.00103850903016269,80-89,3658129
Italy,2021-01-26,695,1715,75919,5514,0.000189987832577801,0.000468818896217165,0.020753505412193,0.00150732792637985,80-89,3658129
Italy,2021-01-27,771,1462,76690,6976,0.000210763480456813,0.000399657857883087,0.0209642688926498,0.00190698578426294,80-89,3658129
Italy,2021-01-28,674,2487,77364,9463,0.000184247193032285,0.000679855740461859,0.0211485160856821,0.0025868415247248,80-89,3658129
Italy,2021-01-29,677,2776,78041,12239,0.00018506728439593,0.000758857875159679,0.021333583370078,0.00334569939988448,80-89,3658129
Italy,2021-01-30,452,2469,78493,14708,0.000123560432122541,0.000674935192279988,0.0214571438022005,0.00402063459216446,80-89,3658129
Italy,2021-01-31,238,1276,78731,15984,6.50605815158514e-05,0.000348812193337086,0.0215222043837164,0.00436944678550155,80-89,3658129
Italy,2021-02-01,400,3654,79131,19638,0.000109345515152691,0.000998871280919836,0.0216315498988691,0.00536831806642139,80-89,3658129
Italy,2021-02-02,748,4215,79879,23853,0.000204476113335533,0.00115222836592149,0.0218360260122046,0.00652054643234287,80-89,3658129
Italy,2021-02-03,1105,5133,80984,28986,0.00030206698560931,0.00140317632319691,0.0221380929978139,0.00792372275553979,80-89,3658129
Italy,2021-02-04,1396,6437,82380,35423,0.000381615847882893,0.00175964270259469,0.0225197088456968,0.00968336545813447,80-89,3658129
Italy,2021-02-05,1657,6857,84037,42280,0.000452963796520024,0.00187445549350501,0.0229726726422168,0.0115578209516395,80-89,3658129
Italy,2021-02-06,1162,5420,85199,47700,0.000317648721518569,0.00148163173031897,0.0232903213637354,0.0130394526819585,80-89,3658129
Italy,2021-02-07,764,3568,85963,51268,0.000208849933941641,0.000975361995162008,0.023499171297677,0.0140148146771205,80-89,3658129
Italy,2021-02-08,5860,3657,91823,54925,0.00160191179698693,0.000999691372283481,0.025101083094664,0.0150145060494039,80-89,3658129
Italy,2021-02-09,6700,3741,98523,58666,0.00183153737880758,0.00102265393046555,0.0269326204734715,0.0160371599798695,80-89,3658129
Italy,2021-02-10,7736,4030,106259,62696,0.00211474226305305,0.00110165606516337,0.0290473627365246,0.0171388160450329,80-89,3658129
Italy,2021-02-11,9161,3078,115420,65774,0.00250428566078452,0.000841413739099961,0.0315516483973091,0.0179802297841328,80-89,3658129
Italy,2021-02-12,9582,2198,125002,67972,0.00261937181548272,0.000600853605764039,0.0341710202127918,0.0185810833898969,80-89,3658129
Italy,2021-02-13,8355,731,133357,68703,0.00228395444775184,0.000199828928941544,0.0364549746605437,0.0187809123188384,80-89,3658129
Italy,2021-02-14,6036,249,139393,68952,0.00165002382365411,6.80675831825504e-05,0.0381049984841978,0.018848979902021,80-89,3658129
Italy,2021-02-15,15990,696,155383,69648,0.00437108696822884,0.000190261196365683,0.0424760854524266,0.0190392410983866,80-89,3658129
Italy,2021-02-16,21430,733,176813,70381,0.00585818597430544,0.000200375656517307,0.0483342714267321,0.0192396167549039,80-89,3658129
Italy,2021-02-17,24251,1011,201064,71392,0.0066293452199198,0.000276370789548428,0.0549636166466519,0.0195159875444524,80-89,3658129
Italy,2021-02-18,26122,1107,227186,72499,0.00714080886704651,0.000302613713185074,0.0621044255136984,0.0198186012576374,80-89,3658129
Italy,2021-02-19,27431,788,254617,73287,0.0074986420653837,0.000215410664850802,0.0696030675790821,0.0200340119224882,80-89,3658129
Italy,2021-02-20,28212,586,282829,73873,0.00771213918371933,0.000160191179698693,0.0773152067628014,0.0201942031021869,80-89,3658129
